image_url,image_path,hate_final,appropriate_final,topic,topic_id,ocr,caption
https://dl.dropboxusercontent.com/scl/fi/qog2ccwmrmvylv08i3l6y/133147892577032.jpeg?rlkey=7v0qn8w0ok5c8vszxqa2ehxbt,133147892577032.jpeg,not hate,inappropriate,"individual, political","Individu, Politik",Presiden Adu Burung,Tangkapan layar ini menampilkan Presiden Jokowi tersenyum dalam liputan berita mengenai partisipasinya dalam kontes adu burung.
https://dl.dropboxusercontent.com/scl/fi/xlqwnde89b5cvrs87vzjw/7174071392699308.jpeg?rlkey=s1qlkcgployakuvzrotlos7sn,7174071392699308.jpeg,hate,inappropriate,"institutions, political","Institusi/Perusahaan, Politik","How to own a
1 kavling
perumahan
rakyat
Step 1: save
3% 
pendapatan
a
month
Step 2: Do this
for 1000 years","Gambar ini menyindir tantangan kepemilikan perumahan rakyat, ironisnya menyarankan menabung 3% dari pendapatan selama 1000 tahun."
https://dl.dropboxusercontent.com/scl/fi/xc1g0kijcvqdvoyxvwz5q/1082494777244812.jpeg?rlkey=uft93w2zulaqoi6amecc3qehq,1082494777244812.jpeg,hate,inappropriate,"individual, political","Individu, Politik","CARA MENJADI GEMOY
AGAR DICINTAI ORANG-ORANG
1. Bertingkah lucu
2. Tertawa hangat
3. Peluk orang-orang
4. Dicintai orang
5. Jadi presiden
6. Negara hancur",Visualisasi ini menggambarkan secara satir bahwa popularitas semata dalam kepemimpinan dapat berakibat fatal bagi negara.
https://dl.dropboxusercontent.com/scl/fi/u09dq067ttmxo2uk7j3ew/545789701498722.jpeg?rlkey=ps30y3nxvzrd9ya2g12rffzc2,545789701498722.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"ketika ada oRang yang
mengiRimi peRtemanan
tapi tidak ada
teman yang sama
Gue:
anda siapa? bagaimana anda menemukan akun ku?",Meme Patrick Star ini merefleksikan kebingungan atas permintaan pertemanan digital dari pihak tak dikenal tanpa adanya koneksi bersama.
https://dl.dropboxusercontent.com/scl/fi/vujki7r94kawhr8b86omb/727416786092507.jpeg?rlkey=qjj60azazgx5qw09doipqc32m,727416786092507.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Dinding mulut kegigit pas lagi ngunyah,"Visual pria dengan ekspresi penderitaan hebat, melambangkan rasa sakit akibat tak sengaja menggigit pipi bagian dalam saat mengunyah."
https://dl.dropboxusercontent.com/scl/fi/hz9i6hk3c0kdtmoojlsmg/504354038398784.jpeg?rlkey=m2ph498n4klxtwfmk6gd7hxw2,504354038398784.jpeg,not hate,inappropriate,gender,Jenis Kelamin,Boys dipagi hari :,"Visual ini menampilkan robot derek oranye dengan lengan tegak, secara humoris merepresentasikan kondisi ""boys di pagi hari""."
https://dl.dropboxusercontent.com/scl/fi/gj0rra81zxl0z4hsoqs83/955072869993563.jpeg?rlkey=n11z6740xzh9x41yxlo922dzp,955072869993563.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Ada Indonesia coy,"Gambar ini menampilkan trofi Piala Dunia FIFA, menyoroti peta yang diyakini sebagai Indonesia, memicu rasa kebanggaan nasional."
https://dl.dropboxusercontent.com/scl/fi/eutleq3twcrdg6heu5v37/654394263580736.jpeg?rlkey=cf0gtnxbjnvfqyv3ixk8yseyp,654394263580736.jpeg,not hate,appropriate,individual,Individu,"Mulai sekarang
Kau jadi pelatih Timnas
Indonesia
Tapi...
Kalo nanti sampe kalah
melawan Bahrain dan China.
Lu gw pecat!",Visual ini menampilkan penunjukan pelatih Timnas Indonesia di bawah tekanan berat dan ancaman pemecatan jika gagal memenuhi ekspektasi.
https://dl.dropboxusercontent.com/scl/fi/5qam3o0kwj87ef7g53bii/1137129791787869.jpeg?rlkey=kgawlzezgn4qo6evnqhc1equc,1137129791787869.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"NAMANYA JUGA ANAK²
NAMANYA JUGA ANAK²
GW WAKTU MASI ANAK²
KELAKUANNYA GA KEK ANAK LU","Visual meme ini menampilkan Sonic the Hedgehog berwajah sinis, menyampaikan kritik humoris terhadap pemakluman perilaku buruk anak dengan membandingkan pengalaman pribadi."
https://dl.dropboxusercontent.com/scl/fi/fljyh3c0qf85cw85ehafa/2431943030514221.jpeg?rlkey=ja182octrgfkmwclfor1d5588,2431943030514221.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Gua pas
dihukum
Dia juga ikutan pak
Temen pas
dihukum",Visual ini membandingkan ketenangan diri saat dihukum dengan kecenderungan teman untuk melibatkan orang lain dalam sanksi.
https://dl.dropboxusercontent.com/scl/fi/6su36lwlzstcfvk7lfwsw/122171535812271177.jpeg?rlkey=jh1bbymn08bj1oh27o0mmtfos,122171535812271177.jpeg,hate,inappropriate,gender,Jenis Kelamin,"bener ga kak kaLo
cowo indo kek pukii...
bener, sebagian
emang iya..","Gambar animasi ini menampilkan anak menanyakan stereotip negatif pria Indonesia, yang sebagiannya dibenarkan respons dewasa, mengindikasikan isu gender."
https://dl.dropboxusercontent.com/scl/fi/djtp3tcf7y930tw0dmy3x/608822672097715.jpeg?rlkey=z99yijv5p4dvw5scgh2apa68z,608822672097715.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"rasa lelah terobati ketika
masuk ke kamar melihat
anak dan istri","Visual ini menggambarkan momen kehangatan ibu dan anak yang sedang terlelap, melambangkan kelegaan dari rasa lelah berkat kehadiran keluarga."
https://dl.dropboxusercontent.com/scl/fi/mwno27srfniantar4l0b6/1781393442809002.jpeg?rlkey=iqi1zqj5ox2at2rg8nzk8kwfr,1781393442809002.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Gw ketika mencoba menghitung HPP, Rumah makan Padang yang menjual Paket 10rb
*ini ngambil untung brp yah?",Visual ini merepresentasikan kesulitan seseorang dalam menganalisis Harga Pokok Produksi dan profitabilitas rumah makan Padang yang menawarkan paket 10 ribu Rupiah.
https://dl.dropboxusercontent.com/scl/fi/y2d05lmbp0xp2066s0c1j/906505948177030.jpeg?rlkey=be6wht6nh231lgyal1e8884lj,906505948177030.jpeg,hate,inappropriate,"political, religion","Politik, Agama","pas demo: agama gak ngebolehin demo
pas gak demo: musuh terbesar pancasila adalah agama","Visual ini menampilkan teks yang mengkritisi standar ganda persepsi terhadap agama dalam konteks demonstrasi dan hubungannya dengan Pancasila, dengan emoji kecewa."
https://dl.dropboxusercontent.com/scl/fi/vu1cfvupe32w0ivlvwwsc/1738161347585189.jpeg?rlkey=ilrpz1y1d4y4koh6pddz9bknn,1738161347585189.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Wawasan lu kurang jauh bro
Makanya nongkrong tuh di cave
*kopi liong single
shot 1 ya mas","Gambar ini menampilkan meme dengan teks ironis tentang wawasan, dilengkapi visual gua dan objek sugestif, serta permintaan minuman yang mengimplikasikan humor dewasa."
https://dl.dropboxusercontent.com/scl/fi/etdq4z2k16vk3whsyxswu/803541821807407.jpeg?rlkey=ta7sybh73qrfhtnf6d3fcaa7u,803541821807407.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,sudah waktunya,"Seorang individu memeriksa arlojinya, mengindikasikan tibanya waktu yang tepat untuk memulai atau bertindak."
https://dl.dropboxusercontent.com/scl/fi/sfv43b8ekv36fsmn6bqk1/2401338296934206.jpeg?rlkey=7pdrf0p3kt3kylsy50a5hrsdt,2401338296934206.jpeg,hate,inappropriate,political,Politik,"FEODALISME KOLOT
-KAPITALISME MODERN
INDONESIA",Gambar ini secara alegoris menggambarkan Indonesia yang berada di bawah tekanan feodalisme kolot dan kapitalisme modern.
https://dl.dropboxusercontent.com/scl/fi/391xebakjm9esrttwr4mt/1759012171352010.jpeg?rlkey=7irt8zt8c5dah1pz3z52ixouz,1759012171352010.jpeg,not hate,appropriate,"social sub-groups, institutions","Kelompok Sosial, Institusi/Perusahaan","Lihat ni benda di salah satu e-commerce
Pas lihat ulasannya",Visual ini menampilkan perubahan ekspresi Mr. Incredible dari tenang menjadi gelisah akibat membaca ulasan suatu produk di e-commerce.
https://dl.dropboxusercontent.com/scl/fi/gtbijrn52vlp6d9so5niw/1195276985724006.jpeg?rlkey=j4ay9mduln4kp94co8wx7cqvk,1195276985724006.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Catatan Dosa Besar Admin,"Sebuah karakter kartun biru bercahaya dengan senyum lebar menyajikan ""Catatan Dosa Besar Admin"", mengisyaratkan humor satir tentang kesalahan."
https://dl.dropboxusercontent.com/scl/fi/5orf16wcapmsptr1dxt8o/745257980968495.jpeg?rlkey=fxy23zwpa83ml9b6nuy9pfg78,745257980968495.jpeg,hate,inappropriate,"political, national origin","Politik, Suku/Etnis/Ras","Gw boenuh lu, terus gw bakal nyalahin hummus
Ketika berhadapan dengan hummus beneran:
Mamah aku takut","Gambar ini menyindir tentara Israel yang ditampilkan agresif terhadap sipil tetapi penakut di hadapan ""musuh nyata"", dengan penggunaan simbol Nazi yang kontroversial."
https://dl.dropboxusercontent.com/scl/fi/t5sgr61v2lr1unebl1xr6/122139991520321652.jpeg?rlkey=3wcofr5dfu7nkd6nkn6yponp4,122139991520321652.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"MK : Mencuri anak ayam dari induknya
aku
induk ayam
Genz Moodsly","Gambar ini mengilustrasikan premis ""MK: Mencuri anak ayam dari induknya"" melalui adegan pengejaran yang intens dan humoris."
https://dl.dropboxusercontent.com/scl/fi/zneq2b842s1hczyz7v343/1066421744549633.jpeg?rlkey=1oe26utzn14g902md2bzhpyaj,1066421744549633.jpeg,not hate,inappropriate,"national origin, gender","Suku/Etnis/Ras, Jenis Kelamin","OPMEM. FAMILY

Syarat syarat
BULU KETIAKNYA LEBAT
GOD ATTITUDE
PANTATNYA BESAR
SERING KENTUT DAN MEMILIKI
BAU KENTUT YANG INDAH
OFF BAPERAN
CEWE/COWO BOLD
UMUR 14+
ORANG PALEMBANG
MUKANYA IRONI
NO HP/082321583653","Poster visual ini menampilkan daftar persyaratan rekrutmen yang satir dan humoris untuk komunitas 'OPMEM. བདུན. FAMILY', mencerminkan gaya konten internet yang jenaka."
https://dl.dropboxusercontent.com/scl/fi/bw8u4w6cq5dd7h4ccd4k9/745857224248463.jpeg?rlkey=wttttxa0lyl657rgakiwcrt6t,745857224248463.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Gw harus sukses biar bisa bangun
rumah yang ada bunker nya",Visual ini menampilkan karakter Spongebob yang merefleksikan tekadnya untuk meraih kesuksesan demi membangun hunian dilengkapi bunker.
https://dl.dropboxusercontent.com/scl/fi/1m69ndjjxw3mnieexyel9/764994835668035.jpeg?rlkey=p2ctav8nv513i8nqwhte7rdep,764994835668035.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,nafas manual,"Visual ini menggambarkan dinamika duel sihir antara Harry Potter dan Draco Malfoy, dari konfrontasi sengit hingga dampak mantra yang dilancarkan."
https://dl.dropboxusercontent.com/scl/fi/wey5vlr0snalwztxa8s24/584294507837848.jpeg?rlkey=kaerb22r61n7v7qyks7lew20s,584294507837848.jpeg,hate,inappropriate,gender,Jenis Kelamin,"Kalau bisa punya kekuatan super, lo mau kekuatan apa?","Visual ini menampilkan Superman disertai pertanyaan interaktif tentang pilihan kekuatan super, yang dijawab dengan preferensi tembus tembok untuk tujuan pribadi non-heroik."
https://dl.dropboxusercontent.com/scl/fi/419uerpy9yzisgrpwsjhz/122138605202461602.jpeg?rlkey=hoi7mpriw7pedrtw1z4307h8i,122138605202461602.jpeg,not hate,appropriate,"social sub-groups, religion","Kelompok Sosial, Agama","RAMADHAN
44 HARI LAGI
RAMADHAN
44 HARI LAGI","Visual ini menampilkan karakter kartun dengan teks 'Ramadhan 44 Hari Lagi', menyampaikan informasi hitung mundur menuju bulan suci."
https://dl.dropboxusercontent.com/scl/fi/n45jefmxw509s5sq1vvom/9253379084723489.jpeg?rlkey=m4qsu209eu4cn6hc50afkh1or,9253379084723489.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Anak Racing Jum'atan Dulu
biar motor tambah kenceng!! Orangnya tambah ganteng!","Visual ini menampilkan siluet pria dan motor balap di latar senja, disertai pesan humoris yang mengaitkan ibadah Jumat dengan peningkatan performa balap dan daya tarik personal."
https://dl.dropboxusercontent.com/scl/fi/9zg1zghs1gz215trczeic/1263578351236804.jpeg?rlkey=rzpa9jv7poky2dop5vd1vcs91,1263578351236804.jpeg,hate,inappropriate,"religion, social sub-groups","Agama, Kelompok Sosial","SANTAI DULU GAK SIH
BUAG","Komik ini mengkritisi sikap meremehkan pertanyaan alam kubur, menampilkan dampak fatal dari ketidaksiapan spiritual."
https://dl.dropboxusercontent.com/scl/fi/6vebvtcj8560ebzkohs3g/1069998118483967.jpeg?rlkey=e7zz1kn4ljv42dy6jm3h25j64,1069998118483967.jpeg,not hate,appropriate,individual,Individu,"Duuh pak 😂

Lagi Gali Tanah, Petani Klaten
Temukan Harta Karun Emas 16 Kg
Totalnya di Nilai Sekitar 32Milliar.
Namun Harta Tersebut Diserahkan
Sebagai Bagian Dari Cagar Budaya","Visual ini menampilkan petani penemu 16 kg emas senilai 32 miliar menyerahkan harta tersebut dan hanya menerima piagam penghargaan, memicu sorotan publik."
https://dl.dropboxusercontent.com/scl/fi/wq44sg348gi97jox58t1y/981790042855558.jpeg?rlkey=n2xckxjv4x9tl2w49q8dcgfb3,981790042855558.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"SpongeBob is proud to be
BOBOTOH",Visualisasi SpongeBob beratribut Persib Bandung sebagai Bobotoh yang melambangkan loyalitas dan kebanggaan suporter.
https://dl.dropboxusercontent.com/scl/fi/s2qlc1xjgsulascf0isna/291385503972197.jpeg?rlkey=7noy3o4fylrojc789gpb1e388,291385503972197.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,Sayaang puasa nanti mulai dari imsyak kita putus dulu ntar kalau udah buka kita balikan lagi soalnya takut puasanya batal,"Ilustrasi pria menasihati untuk tidak melakukan tindakan tidak masuk akal, seperti putus hubungan sementara demi puasa."
https://dl.dropboxusercontent.com/scl/fi/hbof1glawo14r1qutl1oc/1334677253892845.jpeg?rlkey=c1e6uztu7ya4pbemr9se1pzcv,1334677253892845.jpeg,hate,inappropriate,"national origin, social sub-groups, political","Suku/Etnis/Ras, Kelompok Sosial, Politik","Intel
posts ""Worst Bait Ever""
Dear Khadi W
gue posting gambar AI karya gue di grup AI Indo, eh gue dikeluarin. gila ya, betapa tingginya
kebencianan bangsa kita terhadap Israel, padahal Israel gak pernah nyusahin Indonesia....
ckckckck","Visual ini menunjukkan individu dikeluarkan dari grup AI Indonesia usai unggah gambar AI tentara Israel, mengkritik sentimen anti-Israel, dengan logo BIN."
https://dl.dropboxusercontent.com/scl/fi/1zl0jr39w3obggqoj0e0g/720171483940542.jpeg?rlkey=w2wu9i9ttv4qlrasafjfddkzw,720171483940542.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,ini siapa yang jadiin nomor gw kontak darurat pinjol?! 😠,"Sebuah gambar meme Spongebob mengekspresikan kemarahan atas nomornya yang dijadikan kontak darurat pinjaman online, merefleksikan isu penyalahgunaan data."
https://dl.dropboxusercontent.com/scl/fi/2ab4qf5z9pjboeagf4f70/512508150916706.jpeg?rlkey=dfcszb5op2jnjuiilaftkyx3o,512508150916706.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"habis masuk kamar, tapi gak nutup pintu :","Karakter Spongebob digambarkan jengkel di tempat tidur, frustrasi karena pintu kamar tidak tertutup setelah ia masuk."
https://dl.dropboxusercontent.com/scl/fi/4gh6w0rrtx1w78t51hpaw/3852948241610590.jpeg?rlkey=rmdaahf3moc97prurykpol39y,3852948241610590.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"ohh paling cuma
ikan di spongebob
(gambar yg bisa didengar)",Konten visual ini menggambarkan pergeseran dari persepsi ringan ke keterkejutan atas implikasi konsumsi krabby patty oleh karakter ikan SpongeBob.
https://dl.dropboxusercontent.com/scl/fi/lf0fkklezsql1k9itrqzk/122142050660461602.jpeg?rlkey=hxs18fkv7wwyxllwdt41phs2x,122142050660461602.jpeg,not hate,appropriate,"social sub-groups, religion","Kelompok Sosial, Agama","RAMADHAN
22 HARI LAGI
AYU-PRATIWI
RAMADHAN
22 HARI LAGI","Visual kartun ini menampilkan hitung mundur 22 hari menuju Ramadhan, dengan ekspresi karakter yang bervariasi menyiratkan beragam antisipasi."
https://dl.dropboxusercontent.com/scl/fi/vq3if4cz63zj1z050p2es/3851410318431049.jpeg?rlkey=kfyxlieo8043l8s6gfxukd15y,3851410318431049.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"ketika yang lu kira gak
sesuai faktanya

kasian banget masih
muda, dah jadi gelandangan
ku viralin ah, biar fyp
#nasib_gada_yg_tau

duduk dulu bentar ah,
cape habis main ama temen2","Gambar ini mengilustrasikan perbedaan antara asumsi awal dan fakta sebenarnya, mengkritisi kecenderungan menilai tanpa verifikasi."
https://dl.dropboxusercontent.com/scl/fi/88nrkccxzoyuxk5vedmv8/699416272902514.jpeg?rlkey=45olyf23f5ecfb58adc29ai4i,699416272902514.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Orang
Jaman Dulu
Orang
Jaman
Sekarang

""Saya sedang perang
Kosmik.
dibantu oleh para Dewa
dari luar angkasa,
melawan
naga yang datang
dari dimensi lain.""

Padahal udah
kerja keras
tapi hidup masih
gini gini aja.",Visual ini menggambarkan kontras persepsi perjuangan hidup: epik di masa lalu dan frustrasi di masa kini.
https://dl.dropboxusercontent.com/scl/fi/o94erue5pjlvsl78isfk3/936586811458887.jpeg?rlkey=f8tctiht29z8sqsqhzerxwmie,936586811458887.jpeg,not hate,appropriate,gender,Jenis Kelamin,"*ngajak pacar ke rumah
Mamah: kak, itu pacar kamu?
Aku: iya mah, kenapa?
Mamah: manis juga, bagus deh
Reaksi pacarku:","Gambar menampilkan ekspresi wajah puas seorang wanita setelah menerima pujian dari ibu pasangannya, menggambarkan momen persetujuan sosial."
https://dl.dropboxusercontent.com/scl/fi/8b1zj4f3a767oxtc3e9by/3277163599270074.jpeg?rlkey=c6rlvdhzk1zlwlhepmvwa2j3l,3277163599270074.jpeg,hate,inappropriate,"individual, national origin","Individu, Suku/Etnis/Ras","I HAVE TWO SIDE
MALING COKLAT
MELAKUKAN APA
YANG PRIBUMI
LAKUKAN PADA TAHUN 1998","Gambar ini menampilkan potret wanita terbagi dua yang mengkontraskan isu pencurian coklat dengan peristiwa 1998, menyampaikan komentar sosial."
https://dl.dropboxusercontent.com/scl/fi/4a8e1hpd8h6gzjxu8gsyw/620032950164225.jpeg?rlkey=hfhvaag3rvs5d0ayrnmnx9ygj,620032950164225.jpeg,hate,inappropriate,gender,Jenis Kelamin,"AKUNNYA DI-PRIVATE
TAPI TUBUH BAGIAN
PRIVATENYA DIPUBLIKASI","Meme kucing ini mengkritik inkonsistensi perilaku daring, di mana akun pribadi dilindungi, namun bagian tubuh privat diumbar publik."
https://dl.dropboxusercontent.com/scl/fi/rwzot406zwy57sdy6qmin/695478779839407.jpeg?rlkey=j6pmgrmoddxj8uaptfsobjkei,695478779839407.jpeg,not hate,appropriate,gender,Jenis Kelamin,"cowok ketika dengar
cewenya cerita mantan:
*cewek ketika dengar
cowoknya cerita
mantan:
*ayoo coba ngomong
lagi...!! 😂💪","Gambar ini secara humoris menyoroti perbedaan reaksi gender terhadap pembahasan mantan pasangan, dari ketenangan hingga agresivitas."
https://dl.dropboxusercontent.com/scl/fi/dywm30w7r188lwm78kitd/985140423238601.jpeg?rlkey=x78xjaplyfi1vh28kxmfy3j26,985140423238601.jpeg,not hate,inappropriate,individual,Individu,"NEWS
SHIN TAE YONG TELAH UNFOLLOW AKUN ORANGHITAMBERBULU635 DI INSTAGRAM
Bagaimana menurut kalian?","Visual ini menampilkan Shin Tae Yong yang diberitakan telah berhenti mengikuti akun Instagram 'oranghitamberbulu635', sebuah peristiwa yang menarik perhatian publik."
https://dl.dropboxusercontent.com/scl/fi/8wst0un5hjkd0lmys8qwa/122176598390271177.jpeg?rlkey=cvn89bs7tj81cwjm23g95pi0w,122176598390271177.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"mak Lu yg udah cape cape masak, Lu maLah pamitan bukber .. mak Lu pov","Visual ini menggambarkan ekspresi humoris seorang ibu berhijab dengan gestur jari tengah, menunjukkan kekecewaan karena anaknya memilih berbuka puasa di luar, padahal ia telah memasak."
https://dl.dropboxusercontent.com/scl/fi/dahrw7del7ejlmw55gnh4/1069858381465062.jpeg?rlkey=qdl58tiaon2vqbhsjt4mszaz8,1069858381465062.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"ini bro hutang gw 500k
loh..hutang lu kan
cuma 200k...
gpp ambil aja...
thanks ya bro, udh mau
bantuin gw di masa sulit","Sebuah ilustrasi menunjukkan seseorang membayar utang melebihi jumlah yang seharusnya, sebagai wujud apresiasi atas dukungan di masa sulit."
https://dl.dropboxusercontent.com/scl/fi/poiky5p3mxv14ea8ily6b/689321440560708.jpeg?rlkey=v28w8hrayro3k05sa4k9k90i6,689321440560708.jpeg,not hate,appropriate,"social sub-groups, national origin","Kelompok Sosial, Suku/Etnis/Ras",": Walaupun kita gak ke pildun bareng Jepang. Setidaknya orang Jepang pernah pengen ke pildun sama kita
Orang yang sudah tau opini netizen Jepang ke Timnas Indo","Konten ini menggambarkan kontras antara aspirasi sepak bola Indonesia dan realitas opini netizen Jepang, diwakili ekspresi seekor keledai."
https://dl.dropboxusercontent.com/scl/fi/i55zjqktxoznfwu4gwz66/8219048288156579.jpeg?rlkey=acvx5k3t6bonsmu9h589w8ngx,8219048288156579.jpeg,not hate,appropriate,"institutions, social sub-groups","Institusi/Perusahaan, Kelompok Sosial","another 2 ribu
TO
Tukang parkir Bank BCA","Visual Patrick Star secara humoris merepresentasikan pembayaran rutin 2 ribu Rupiah kepada juru parkir Bank BCA, suatu kebiasaan umum di Indonesia."
